id,event_ids,title,category,group
dkrarlbB4ZvLnUMtJqJM,ZeztgNNzU3DbAZNdVQbt,ควรมีระบบที่สนับสนุนให้คนวัยเกษียณได้กลับไปใช้ชีวิตที่บ้านเกิด เช่น มีที่ปรึกษาเรื่องการจัดสรรที่ดิน การทำเกษตร,การเกษตร,1
E8YzlcAsoGf8ysfgHcWa,wIKPzNydyOA8KbRKHE5a,อยากเห็นรัฐธรรมนูญเป็นกติกาที่รวมความคิดเห็นและความฝันทุกคน เพื่อก้าวไปข้างหน้าด้วยกัน,อื่น ๆ,1
G8LaoiZ5UGGP9Da7Fyz5,FLuzAE5dm4qazOoE4QaF,รัฐธรรมนูญต้องต้องแก้ไขง่าย แต่ไม่ถูกฉีกง่าย,อื่น ๆ,0
HFZPo4OzbhEno0bLvM7e,zDLn38DfCkx1JTQfW7bl,รัฐธรรมนูญควรสามารถส่งผ่านไปให้กับผู้อื่นหรือนานาชาติในฐานะตัวแบบที่ประสบความสำเร็จและนำมาสู่การเปลี่ยนแปลงเช่นเดียวกัน,อื่น ๆ,1
HTDgBRXcKY29K1Jdey0W,wIKPzNydyOA8KbRKHE5a,อยากให้มีสภาประชาชน เพื่อรวมความเห็น,อื่น ๆ,1
KT4M6sabcRzo7DQ2UYlK,OiKFo7nNy4gsLARMI6zP,เงินต้องไม่สามารถเปลี่ยนความผิดให้กลายเป็นความถูกต้องได้,อื่น ๆ,0
V8mRVC0MDmkQBgs9erqT,wIKPzNydyOA8KbRKHE5a,รัฐธรรมนูญต้องไม่มีช่องโหว่ โอบรับความหลากหลาย ยืดหยุ่น เข้าถึงง่าย และเปิดรับฟังความเห็นของประชาชนให้มากกว่านี้,อื่น ๆ,1
YZ1rH9CLzpmVQUhWLw5e,AkUH6sty9Lv2WuTTXRD9,อยากให้มีกลไกช่วยยกเลิกบัญชีม้า เช่น มีคนมาช่วยตรวจสอบและดำเนินการยกเลิก เพราะมีคนมากมายที่ถูกหลอกเปิดบัญชี,อื่น ๆ,0
dGxyjzS4YUBBbcbvHOUf,OiKFo7nNy4gsLARMI6zP,ต้องมีกติกาที่ปกป้องประชาธิปไตยจากการกระทำใดๆ ที่ทำลายระบอบประชาธิปไตย เช่น การยึดอำนาจโดยกลุ่มบุคคล,อื่น ๆ,0
rXQLUFdi9w5lq2zlb3jt,Ri7THJYVq8VeyDjrJZS8,รัฐธรรมนูญต้องเปิดโอกาส เปิดพื้นที่ ให้กับเด็ก เยาวชน และประชาชน ในการมีส่วนร่วมที่มากยิ่งขึ้น,อื่น ๆ,1
HK63bfvXv3plsVJm1Q7U,zDLn38DfCkx1JTQfW7bl,"รัฐธรรมนูญจะต้องสร้างความมั่นคง ทั้งทางด้านการเมือง เศรษฐกิจ
รวมถึงมีแนวนโยบายที่ชัดเจน พร้อมที่จะพัฒนาประเทศไปข้างหน้า",เศรษฐกิจ,2
NKpuHPFOMLsCgTwgcHX9,OiKFo7nNy4gsLARMI6zP,ต้องลดการผูกขาดของนายทุน,เศรษฐกิจ,1
XjCp9loWyVJVNkl15Rhj,OiKFo7nNy4gsLARMI6zP,ต้องมีการพัฒนาทางเทคโนโลยี วิทยาศาสตร์ และการเกษตร เพื่อให้ประเทศมีรายได้,เศรษฐกิจ,0
yaBWRUKJeB6kxCpL8yQM,Ri7THJYVq8VeyDjrJZS8,มีการส่งเสริมและพัฒนาเทคโนโลยีเพื่อปรับใช้ในการปกครอง เศรษฐกิจ สังคม การศึกษา,เศรษฐกิจ,0
HtKMPnTUQEvqMVAZRO7x,zDLn38DfCkx1JTQfW7bl,ต้องมีการออกแบบรัฐธรรมนูญเพื่อลดอำนาจของผู้มีอำนาจเดิม และเปิดโอกาสให้คนส่วนมากของสังคมสามารถกำหนดทิศทางของประเทศได้ตามวิถีทางประชาธิปไตย,การแก้ รธน.,0
IjZMXmGBxDDaJKh5DyOZ,Ri7THJYVq8VeyDjrJZS8,รัฐธรรมนูญต้องสามารถแก้ไขได้ง่าย ตามกลไกของระบอบประชาธิปไตย เพื่อให้รัฐธรรมนูญมีความสอดคล้องกับสถานการณ์ที่มีการเปลี่ยนแปลงไป,การแก้ รธน.,0
NvzFEfaG6ZVZOzCL6oZi,wIKPzNydyOA8KbRKHE5a, ต้องตัด 'ถ้อยความพิสดาร' ออกจากรัฐธรรมนูญ,การแก้ รธน.,1
QIx0bqPEjthH7vViEhlP,zDLn38DfCkx1JTQfW7bl,ต้องการเห็นรัฐธรรมนูญที่มีการเปิดการมีส่วนร่วมของประชาชนอย่างเต็มที่และเข้าถึงกับความต้องการของผู้คน,การแก้ รธน.,0
hN53GlLx2DAw5uskXgts,zDLn38DfCkx1JTQfW7bl,"ต้องการปรับปรุงตัวรัฐธรรมนูญฉบับเดิมให้มีความที่ทันสมัยมากขึ้น
และมีช่องทางที่แสดงให้เห็นถึงความโปร่งใสในกระบวนการแก้ไขปัญหา",การแก้ รธน.,0
jHdCJCKb650P142dwlCc,zDLn38DfCkx1JTQfW7bl,รัฐธรรมนูญควรลดกำแพง เปิดช่องว่างในการมีส่วนร่วมมากขึ้น แต่ก็คงกำแพงบางส่วนเพื่อกันความสุดโต่งจนเกินไป,การแก้ รธน.,1
qPBOcL9oIepOBSMv2sm9,OiKFo7nNy4gsLARMI6zP,ต้องแก้รัฐธรรมนูญได้ทุกมาตรา,การแก้ รธน.,0
QnMEfvJp90FiAYeNtnXb,Ri7THJYVq8VeyDjrJZS8,รัฐต้องจัดสรรงบประมาณไม่น้อยกว่าร้อยละ 50 ให้กับองค์กรปกครองส่วนท้องถิ่น,งบประมาณ,2
UUVQPnkru2xj8tnf9x9r,OiKFo7nNy4gsLARMI6zP,ต้องนำภาษีที่เก็บมาต่อยอดพัฒนาคุณภาพชีวิตของประชาชน และโครงสร้างพื้นฐานที่มีคุณภาพ,งบประมาณ,0
XjCp9loWyVJVNkl15Rhj,OiKFo7nNy4gsLARMI6zP,ต้องมีการพัฒนาทางเทคโนโลยี วิทยาศาสตร์ และการเกษตร เพื่อให้ประเทศมีรายได้,งบประมาณ,0
rdSDbspwBRGjnYsdAdCu,OiKFo7nNy4gsLARMI6zP,ควรเก็บภาษีการปล่อย CO2,งบประมาณ,1
YN6sWxsWiErswgs9UaoT,wIKPzNydyOA8KbRKHE5a,มองว่ารากฐานที่ดี คือการที่คนเข้าถึงบริการสาธารณะได้ง่าย มีอุตสาหกรรมชุมชนเพื่กระจายรายได้ ส่งเสริมสิทธิชุมชน มีการถ่วงดุลอำนาจที่เข้มแข็ง,ที่ดินและสิทธิชุมชน,0
dkrarlbB4ZvLnUMtJqJM,ZeztgNNzU3DbAZNdVQbt,ควรมีระบบที่สนับสนุนให้คนวัยเกษียณได้กลับไปใช้ชีวิตที่บ้านเกิด เช่น มีที่ปรึกษาเรื่องการจัดสรรที่ดิน การทำเกษตร,ที่ดินและสิทธิชุมชน,1
zvTElyJJO7xqagDkVWdP,HTmIYhVrz22i3PjxdS0h,สิทธิในพื้นที่ทำกินที่ชัดเจน เพื่อให้สามารถประกอบอาชีพได้อย่างมั่นคง,ที่ดินและสิทธิชุมชน,0
